id,name,first_name,last_name,title,office_level,office_branch,body,district,party,state,county,municipality,email,phone,website,twitter_handle,twitter_verified,facebook_url,photo_url,source,source_id,scraped_at
CO-SL-f9681efe,Iman Jodeh,Iman,Jodeh,State Senator,state_legislature,legislative,Senate,SD-29,Democratic,CO,,,iman.jodeh.senate@coleg.gov,303-866-3432,https://leg.colorado.gov/legislators/iman-jodeh,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_jodeh%2C%20iman.jpg?itok=rVcBxpYT,openstates,ocd-person/506f18ea-3611-408b-aa0e-73adf9681efe,2026-03-06T02:42:19.814591+00:00
CO-SL-80f1c551,Jacque Phillips,Jacque,Phillips,State Representative,state_legislature,legislative,House,HD-31,Democratic,CO,,,jacqueline.phillips.house@coleg.gov,303-866-2918,https://leg.colorado.gov/legislators/jacque-phillips,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/jacque_phillips.jpg,openstates,ocd-person/48d0af72-b21b-44a5-afc2-325b80f1c551,2026-03-06T02:42:19.814801+00:00
CO-SL-a0e3a307,James Coleman,James,Coleman,State Senator,state_legislature,legislative,Senate,SD-33,Democratic,CO,,,james.coleman.senate@coleg.gov,303-866-4864,https://leg.colorado.gov/legislators/james-coleman,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_coleman%2Cjames.jpg?itok=U8FI_CeH,openstates,ocd-person/e4e1f1a9-7134-4d90-9fed-2aa7a0e3a307,2026-03-06T02:42:19.814986+00:00
CO-SL-61f97a74,Jamie Jackson,Jamie,Jackson,State Representative,state_legislature,legislative,House,HD-41,Democratic,CO,,,jamie.jackson.house@coleg.gov,303-866-2919,https://leg.colorado.gov/legislators/jamie-jackson,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jamie_Jackson_Colorado_House.jpg,openstates,ocd-person/09ef4f5a-7c9d-463a-8ab6-52c861f97a74,2026-03-06T02:42:19.815269+00:00
CO-SL-164f959f,Janice Marchman,Janice,Marchman,State Senator,state_legislature,legislative,Senate,SD-15,Democratic,CO,,,janice.marchman.senate@coleg.gov,303-866-4853,https://leg.colorado.gov/legislators/janice-marchman,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_marchman%2Cjanice.jpg?itok=Of-P3JI-,openstates,ocd-person/2718c918-a38c-49c2-a120-5503164f959f,2026-03-06T02:42:19.815469+00:00
CO-SL-d40493a6,Janice Rich,Janice,Rich,State Senator,state_legislature,legislative,Senate,SD-7,Republican,CO,,,janicerichsd7@gmail.com,303-866-3077,https://leg.colorado.gov/legislators/janice-rich,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_rich%2Cjanice-.jpg?itok=2ZTgyDv7,openstates,ocd-person/2372415a-2aea-4423-8a3a-bed2d40493a6,2026-03-06T02:42:19.815884+00:00
CO-SL-3bdad788,Jarvis Caldwell,Jarvis,Caldwell,State Representative,state_legislature,legislative,House,HD-20,Republican,CO,,,jarvis.caldwell.house@coleg.gov,303-866-2191,https://leg.colorado.gov/legislators/jarvis-caldwell,,0,,https://coloradonewsline.com/wp-content/uploads/2023/12/jarvis-caldwell--200x300.jpeg,openstates,ocd-person/544a4247-320e-456a-b5dd-f0373bdad788,2026-03-06T02:42:19.816088+00:00
CO-SL-2f0f5d08,Javier Mabrey,Javier,Mabrey,State Representative,state_legislature,legislative,House,HD-1,Democratic,CO,,,javier.mabrey.house@coleg.gov,303-866-2966,https://leg.colorado.gov/legislators/javier-mabrey,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_mabrey%2Cjavier-.jpg?itok=nfzx9teU,openstates,ocd-person/d2b25169-0772-4e97-aa9e-49f82f0f5d08,2026-03-06T02:42:19.816261+00:00
CO-SL-4ed44fab,Jeff Bridges,Jeff,Bridges,State Senator,state_legislature,legislative,Senate,SD-26,Democratic,CO,,,jeff.bridges.senate@coleg.gov,303-866-4846,https://leg.colorado.gov/legislators/jeff-bridges,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_bridges%2Cjeff.jpg?itok=7ZsoC6-F,openstates,ocd-person/c2cade07-9c95-4439-938c-77ac4ed44fab,2026-03-06T02:42:19.816431+00:00
CO-SL-eb77fa26,Jennifer Bacon,Jennifer,Bacon,State Representative,state_legislature,legislative,House,HD-7,Democratic,CO,,,jennifer.bacon.house@coleg.gov,303-866-2909,https://leg.colorado.gov/legislators/jennifer-bacon,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_bacon%2Cjennifer.jpg?itok=IifAHPYj,openstates,ocd-person/4aba3e11-9554-405d-b926-5435eb77fa26,2026-03-06T02:42:19.816599+00:00
CO-SL-e200d089,Jenny Willford,Jenny,Willford,State Representative,state_legislature,legislative,House,HD-34,Democratic,CO,,,jenny.willford.house@coleg.gov,303-866-2931,https://leg.colorado.gov/legislators/jenny-willford,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_willford%2Cjenny.jpg?itok=ydfmMYJj,openstates,ocd-person/655c629d-72f6-45d1-bd8f-a241e200d089,2026-03-06T02:42:19.816769+00:00
CO-SL-7226f029,Jessie Danielson,Jessie,Danielson,State Senator,state_legislature,legislative,Senate,SD-22,Democratic,CO,,,jessie.danielson.senate@coleg.gov,303-866-4856,https://leg.colorado.gov/legislators/jessie-danielson,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_danielson%2Cjessie.jpg?itok=PNVRiYDq,openstates,ocd-person/c06af980-c553-4f79-a39d-295b7226f029,2026-03-06T02:42:19.816929+00:00
CO-SL-92860be4,John Carson,John,Carson,State Senator,state_legislature,legislative,Senate,SD-30,Republican,CO,,,john.carson.senate@coleg.gov,303-866-4881,https://leg.colorado.gov/legislators/john-carson,,0,,https://i0.wp.com/coloradocommunitymedia.com/wp-content/uploads/2024/06/DCO-0613-Commissioner-D3-race-2.jpg?w=768&ssl=1,openstates,ocd-person/8e95ac06-ddbb-4f6c-ba7e-854a92860be4,2026-03-06T02:42:19.817096+00:00
CO-SL-b1cc961d,Judy Amabile,Judy,Amabile,State Senator,state_legislature,legislative,Senate,SD-18,Democratic,CO,,,judy.amabile.senate@coleg.gov,303-866-4872,https://leg.colorado.gov/legislators/judy-amabile,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_amabile%2Cjudy.jpg?itok=7ZbVKo7E,openstates,ocd-person/829879ea-a9a3-42b6-8f5f-d209b1cc961d,2026-03-06T02:42:19.817257+00:00
CO-SL-14fda187,Julie Gonzales,Julie,Gonzales,State Senator,state_legislature,legislative,Senate,SD-34,Democratic,CO,,,julie.gonzales.senate@coleg.gov,303-866-4862,https://leg.colorado.gov/legislators/julie-gonzales,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_gonzales%2Cjulie.jpg?itok=YD-7SxZl,openstates,ocd-person/8dae5ba5-6741-4aca-8c1e-24f014fda187,2026-03-06T02:42:19.817798+00:00
CO-SL-61965ae1,Julie McCluskie,Julie,McCluskie,State Representative,state_legislature,legislative,House,HD-13,Democratic,CO,,,julie.mccluskie.house@coleg.gov,303-866-2952,https://leg.colorado.gov/legislators/julie-mccluskie,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_mccluskie%2C%20julie%20-%20speaker.jpg?itok=Gnk_5Fmt,openstates,ocd-person/53facaaf-5673-4c76-b15a-6b5061965ae1,2026-03-06T02:42:19.817959+00:00
CO-SL-454b8b3a,Junie Joseph,Junie,Joseph,State Representative,state_legislature,legislative,House,HD-10,Democratic,CO,,,junie.joseph.house@coleg.gov,303-866-2915,https://leg.colorado.gov/legislators/junie-joseph,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_joseph%2Cjunie.jpg?itok=Lx4YgUSv,openstates,ocd-person/0c2271df-5808-42ff-9550-700f454b8b3a,2026-03-06T02:42:19.818116+00:00
CO-SL-6c6ed8f2,Karen McCormick,Karen,McCormick,State Representative,state_legislature,legislative,House,HD-11,Democratic,CO,,,karen.mccormick.house@coleg.gov,303-866-2780,https://leg.colorado.gov/legislators/karen-mccormick,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_mccormick%2Ckaren.jpg?itok=b2GRKW9h,openstates,ocd-person/7631027c-2467-4112-8f03-abad6c6ed8f2,2026-03-06T02:42:19.818276+00:00
CO-SL-94ae8913,Katie Stewart,Katie,Stewart,State Representative,state_legislature,legislative,House,HD-59,Democratic,CO,,,katie.stewart.house@coleg.gov,303-866-2914,https://leg.colorado.gov/legislators/katie-stewart,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/KatieStewart2024.jpg,openstates,ocd-person/fa06bf42-5305-4b04-95d0-a63f94ae8913,2026-03-06T02:42:19.818426+00:00
CO-SL-d30d2662,Katie Wallace,Katie,Wallace,State Senator,state_legislature,legislative,Senate,SD-17,Democratic,CO,,,katie.wallace.senate@coleg.gov,303-866-5291,https://leg.colorado.gov/legislators/katie-wallace,,0,,,openstates,ocd-person/f0fa561d-39cf-48f3-ae8c-84b4d30d2662,2026-03-06T02:42:19.818576+00:00
CO-SL-d4d13c5e,Ken DeGraaf,Ken,DeGraaf,State Representative,state_legislature,legislative,House,HD-22,Republican,CO,,,ken.degraaf.house@coleg.gov,303-866-2927,https://leg.colorado.gov/legislators/ken-degraaf,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_degraaf%2Cken.jpg?itok=kBCJZk7B,openstates,ocd-person/767c8676-7cf0-45bf-9e20-e615d4d13c5e,2026-03-06T02:42:19.819039+00:00
CO-SL-5caf403f,Kenny Nguyen,Kenny,Nguyen,State Representative,state_legislature,legislative,House,HD-33,Democratic,CO,,,kenny.nguyen.house@coleg.gov,303-866-4667,https://leg.colorado.gov/legislators/kenny-nguyen,,0,,,openstates,ocd-person/f84befdc-bf1b-4b0b-92df-27155caf403f,2026-03-06T02:42:19.819194+00:00
CO-SL-ade3bdb8,Kyle Brown,Kyle,Brown,State Representative,state_legislature,legislative,House,HD-12,Democratic,CO,,,kyle.brown.house@coleg.gov,303-866-2920,https://leg.colorado.gov/legislators/kyle-brown,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_kyle%20brown.jpg?itok=wfdtmHtz,openstates,ocd-person/f376a75e-e0b0-4bf7-95b1-0931ade3bdb8,2026-03-06T02:42:19.819339+00:00
CO-SL-3f9cb552,Kyle Mullica,Kyle,Mullica,State Senator,state_legislature,legislative,Senate,SD-24,Democratic,CO,,,kyle.mullica.senate@coleg.gov,303-866-4451,https://leg.colorado.gov/legislators/kyle-mullica,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_mullica%2Ckyle.jpg?itok=8ek9BxJC,openstates,ocd-person/ebf0c3de-2f58-436f-af67-12863f9cb552,2026-03-06T02:42:19.819504+00:00
CO-SL-3eee3ed1,Larry Liston,Larry,Liston,State Senator,state_legislature,legislative,Senate,SD-10,Republican,CO,,,larry.liston.senate@coleg.gov,303-866-2737,https://leg.colorado.gov/legislators/larry-liston,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_liston%2Clarry.jpg?itok=iMiSIx7h,openstates,ocd-person/c9fd6b10-91a3-44ec-ac6a-48f73eee3ed1,2026-03-06T02:42:19.819864+00:00
CO-SL-8d873ab1,Larry Suckla,Larry,Suckla,State Representative,state_legislature,legislative,House,HD-58,Republican,CO,,,larry.suckla.house@coleg.gov,303-866-2955,https://leg.colorado.gov/legislators/larry-don-suckla,,0,,,openstates,ocd-person/a2745e24-bcf2-40f8-aa77-fad08d873ab1,2026-03-06T02:42:19.820034+00:00
CO-SL-93db91d0,Lesley Smith,Lesley,Smith,State Representative,state_legislature,legislative,House,HD-49,Democratic,CO,,,lesley.smith.house@coleg.gov,303-866-2578,https://leg.colorado.gov/legislators/lesley-smith,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Lesley_Smith_20230524_083227.jpg,openstates,ocd-person/475639af-fb56-4fde-9a78-213593db91d0,2026-03-06T02:42:19.820201+00:00
CO-SL-05b90cee,Lindsay Gilchrist,Lindsay,Gilchrist,State Representative,state_legislature,legislative,House,HD-8,Democratic,CO,,,lindsay.gilchrist.house@coleg.gov,303-866-2959,https://leg.colorado.gov/legislators/lindsay-gilchrist,,0,,https://images.squarespace-cdn.com/content/v1/5ea0cb44b06d660224de3cc9/1588045290088-U5X5Z0VC06EFGHN9K1AC/lindsay-gilchrist.jpg?format=500w,openstates,ocd-person/d5ec869e-db7a-480f-b270-428805b90cee,2026-03-06T02:42:19.820355+00:00
CO-SL-fa52fb9c,Lindsey Daugherty,Lindsey,Daugherty,State Senator,state_legislature,legislative,Senate,SD-19,Democratic,CO,,,lindsey.daugherty.senate@coleg.gov,303-866-4840,https://leg.colorado.gov/legislators/lindsey-daugherty,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_daugherty%2Clindsey.jpg?itok=27KHw-jU,openstates,ocd-person/2de0a3a1-a1e3-477f-88b9-3212fa52fb9c,2026-03-06T02:42:19.820521+00:00
CO-SL-c19765ce,Lisa Cutter,Lisa,Cutter,State Senator,state_legislature,legislative,Senate,SD-20,Democratic,CO,,,lisa.cutter.senate@coleg.gov,303-866-4859,https://leg.colorado.gov/legislators/lisa-cutter,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_cutter%2Clisa.jpg?itok=9pY76BLB,openstates,ocd-person/5226ebdd-0710-49da-b446-61fac19765ce,2026-03-06T02:42:19.820711+00:00
CO-SL-36c2504b,Lisa Feret,Lisa,Feret,State Representative,state_legislature,legislative,House,HD-24,Democratic,CO,,,lisa.feret.house@coleg.gov,303-866-2950,https://leg.colorado.gov/legislators/lisa-feret,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Lisa_Feret_20240622_065004.jpeg,openstates,ocd-person/e1a861fa-2163-4ef5-a891-fc9d36c2504b,2026-03-06T02:42:19.820878+00:00
CO-SL-223bc0ea,Lisa Frizell,Lisa,Frizell,State Senator,state_legislature,legislative,Senate,SD-2,Republican,CO,,,lisa.frizell.senate@coleg.gov,303-866-4869,https://leg.colorado.gov/legislators/lisa-frizell,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_frizell%2Clisa.jpg?itok=1nUPX3uM,openstates,ocd-person/fce5c955-f43d-4f80-bad5-8369223bc0ea,2026-03-06T02:42:19.821040+00:00
CO-SL-04198fa8,Lorena García,Lorena,García,State Representative,state_legislature,legislative,House,HD-35,Democratic,CO,,,lorena.garcia.house@coleg.gov,303-866-2964,https://leg.colorado.gov/legislators/lorena-garcia,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_garcia%2Clorena.jpg?itok=AB_Ecmz-,openstates,ocd-person/d7569723-ddde-4706-a857-422804198fa8,2026-03-06T02:42:19.821209+00:00
CO-SL-c5284a4f,Lori Garcia Sander,Lori,Garcia Sander,State Representative,state_legislature,legislative,House,HD-65,Republican,CO,,,lori garciasander.house@coleg.gov,303-866-2907,https://leg.colorado.gov/legislators/lori-garcia-sander,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/LoriSander2024.jpg,openstates,ocd-person/d450c0d3-b829-4855-ad0d-1228c5284a4f,2026-03-06T02:42:19.821574+00:00
CO-SL-90cb7fe7,Lori Goldstein,Lori,Goldstein,State Representative,state_legislature,legislative,House,HD-29,Democratic,CO,,,lori.goldstein.house@coleg.gov,303-866-2843,https://leg.colorado.gov/legislators/lori-goldstein,,0,,,openstates,ocd-person/8de5b6ec-a488-4f1f-b96d-d78b90cb7fe7,2026-03-06T02:42:19.821758+00:00
CO-SL-318e3b1b,Lynda Zamora Wilson,Lynda,Zamora Wilson,State Senator,state_legislature,legislative,Senate,SD-9,Republican,CO,,,lynda.zamorawilson.senate@coleg.gov,303-866-4835,https://leg.colorado.gov/legislators/lynda-zamora-wilson,,0,,,openstates,ocd-person/e5055578-02cb-435c-9fe0-b877318e3b1b,2026-03-06T02:42:19.821996+00:00
CO-SL-ab1e98d2,Mandy Lindsay,Mandy,Lindsay,State Representative,state_legislature,legislative,House,HD-42,Democratic,CO,,,mandy.lindsay.house@coleg.gov,303-866-3911,https://leg.colorado.gov/legislators/mandy-lindsay,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_lindsay%2Cmandy.jpg?itok=FHjKFjNG,openstates,ocd-person/2582d3dd-20c0-4d15-83a0-3b6dab1e98d2,2026-03-06T02:42:19.822168+00:00
CO-SL-215e727d,Manny Rutinel,Manny,Rutinel,State Representative,state_legislature,legislative,House,HD-32,Democratic,CO,,,manny.rutinel.house@coleg.gov,303-866-2945,https://leg.colorado.gov/legislators/manny-rutinel,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_rep%20rutinel%20v2.png?itok=m5Xp301H,openstates,ocd-person/ce4bd827-c1bc-4736-a580-f4f0215e727d,2026-03-06T02:42:19.822350+00:00
CO-SL-6f1b3372,Marc Catlin,Marc,Catlin,State Senator,state_legislature,legislative,Senate,SD-5,Republican,CO,,,marc.catlin.senate@coleg.gov,303-866-5292,https://leg.colorado.gov/legislators/marc-catlin,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_catlin%2Cmarc.jpg?itok=H8c5qcvv,openstates,ocd-person/c0cfa7d3-2c5e-4b68-8692-2e1b6f1b3372,2026-03-06T02:42:19.822512+00:00
CO-SL-2737fa74,Marc Snyder,Marc,Snyder,State Senator,state_legislature,legislative,Senate,SD-12,Democratic,CO,,,marc.snyder.senate@coleg.gov,303-866-4880,https://leg.colorado.gov/legislators/marc-snyder,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_snyder%2C%20marc.jpg?itok=H0ekSgX2,openstates,ocd-person/5dbb7ac2-a4c8-42b8-bfb1-1b012737fa74,2026-03-06T02:42:19.822665+00:00
CO-SL-6c2dabb6,Mark Baisley,Mark,Baisley,State Senator,state_legislature,legislative,Senate,SD-4,Republican,CO,,,mark.baisley@senate.co.com,303-866-4877,https://leg.colorado.gov/legislators/mark-baisley,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_baisley%2Cmark.jpg?itok=_MDPUMlG,openstates,ocd-person/b4002b84-79a0-481a-94a8-00136c2dabb6,2026-03-06T02:42:19.822801+00:00
CO-SL-bba60162,Mary Bradfield,Mary,Bradfield,State Representative,state_legislature,legislative,House,HD-21,Republican,CO,,,mary.bradfield.house@coleg.gov,303-866-2946,https://leg.colorado.gov/legislators/mary-bradfield,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_bradfield%2Cmary.jpg?itok=QsKqEtTp,openstates,ocd-person/9e1ed481-cc42-4186-a8fe-891abba60162,2026-03-06T02:42:19.822949+00:00
CO-SL-cb70a599,Matt Ball,Matt,Ball,State Senator,state_legislature,legislative,Senate,SD-31,Democratic,CO,,,matt.ball.senate@coleg.gov,303-866-4861,https://leg.colorado.gov/legislators/matt-ball,,0,,https://images.squarespace-cdn.com/content/67330255adbf4c1a48d665b3/1732088535559-59YBHTFEFBLWVIPHRMDL/Matt+Ball+Headshot_park.jpeg?content-type=image%2Fjpeg,openstates,ocd-person/4a72c7ee-c3e5-4c61-8e79-3301cb70a599,2026-03-06T02:42:19.823087+00:00
CO-SL-2ae3cd3a,Matt Martinez,Matt,Martinez,State Representative,state_legislature,legislative,House,HD-62,Democratic,CO,,,matthew.martinez.house@coleg.gov,303-866-2916,https://leg.colorado.gov/legislators/matthew-martinez,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_martinez%2Cmatthew.jpg?itok=JOH2bZF1,openstates,ocd-person/27716b46-14de-4097-a29c-1a882ae3cd3a,2026-03-06T02:42:19.823393+00:00
CO-SL-e0708329,Matt Soper,Matt,Soper,State Representative,state_legislature,legislative,House,HD-54,Republican,CO,,,matthew.soper.house@coleg.gov,303-866-2583,https://leg.colorado.gov/legislators/matt-soper,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_soper%2C%20matt.jpg?itok=n4TTkQb0,openstates,ocd-person/9e529237-916b-407c-a60e-abd8e0708329,2026-03-06T02:42:19.823535+00:00
CO-SL-d94e45f9,Max Brooks,Max,Brooks,State Representative,state_legislature,legislative,House,HD-45,Republican,CO,,,max.brooks.house@coleg.gov,303-866-2948,https://leg.colorado.gov/legislators/max-brooks,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MaxBrooks2024.jpg,openstates,ocd-person/fe11081d-5ca9-4f88-a143-04aed94e45f9,2026-03-06T02:42:19.823667+00:00
CO-SL-536e95c5,Meg Froelich,Meg,Froelich,State Representative,state_legislature,legislative,House,HD-3,Democratic,CO,,,meg.froelich.house@coleg.gov,303-866-2921,https://leg.colorado.gov/legislators/meg-froelich,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_froelich%2Cmeg.jpg?itok=YaGZpLnx,openstates,ocd-person/8e6bc6cb-fe7e-4640-a938-eb32536e95c5,2026-03-06T02:42:19.823798+00:00
CO-SL-06c15a22,Meghan Lukens,Meghan,Lukens,State Representative,state_legislature,legislative,House,HD-26,Democratic,CO,,,meghan.lukens.house@coleg.gov,303-866-2923,https://leg.colorado.gov/legislators/meghan-lukens,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_lukens%2Cmeghan.jpg?itok=uumAlRsU,openstates,ocd-person/c1a18202-08ad-487f-99bb-b1a606c15a22,2026-03-06T02:42:19.824048+00:00
CO-SL-48ba684d,Michael Carter,Michael,Carter,State Representative,state_legislature,legislative,House,HD-36,Democratic,CO,,,michael.carter.house@coleg.gov,303-866-2942,https://leg.colorado.gov/legislators/michael-carter,,0,,https://aps.ss20.sharpschool.com/UserFiles/Servers/Server_3217444/Image/Board%20of%20Education/Members/Carter_Michael_152-200x300.jpg,openstates,ocd-person/9c2accab-1bbf-495c-8036-137e48ba684d,2026-03-06T02:42:19.824355+00:00
CO-SL-6cfe9df2,Mike Weissman,Mike,Weissman,State Senator,state_legislature,legislative,Senate,SD-28,Democratic,CO,,,mike.weissman.senate@coleg.gov,303-866-4879,https://leg.colorado.gov/legislators/mike-weissman,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_weissman%2Cmike.jpg?itok=7RFIpBao,openstates,ocd-person/b680cb39-442c-4dd2-81bd-88696cfe9df2,2026-03-06T02:42:19.825042+00:00
CO-SL-051468c2,Monica Duran,Monica,Duran,State Representative,state_legislature,legislative,House,HD-23,Democratic,CO,,,monica.duran.house@coleg.gov,303-866-5522,https://leg.colorado.gov/legislators/monica-duran,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_duran%2C%20monica.jpg?itok=weFukimD,openstates,ocd-person/d8b6809c-61d9-4ea3-b21b-c846051468c2,2026-03-06T02:42:19.825540+00:00
CO-SL-e0d030c0,Naquetta Ricks,Naquetta,Ricks,State Representative,state_legislature,legislative,House,HD-40,Democratic,CO,,,naquetta.ricks.house@coleg.gov,303-866-2944,https://leg.colorado.gov/legislators/naquetta-ricks,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_ricks%2Cnaquetta-.jpg?itok=ZtahH919,openstates,ocd-person/64f01ef4-238f-4e48-9657-e221e0d030c0,2026-03-06T02:42:19.825981+00:00
CO-SL-7f7ab27b,Nick Hinrichsen,Nick,Hinrichsen,State Senator,state_legislature,legislative,Senate,SD-3,Democratic,CO,,,nick.hinrichsen.senate@coleg.gov,303-866-4878,https://leg.colorado.gov/legislators/nick-hinrichsen,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_hinrichsen%2Cnick.jpg?itok=dwNkn_3k,openstates,ocd-person/4d753f6e-b7e3-420d-a684-e9a27f7ab27b,2026-03-06T02:42:19.826531+00:00
CO-SL-cd6d878b,Rebecca Keltie,Rebecca,Keltie,State Representative,state_legislature,legislative,House,HD-16,Republican,CO,,,rebecca.keltie.house@coleg.gov,303-866-2937,https://leg.colorado.gov/legislators/rebecca-keltie,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Rebecca_Keltie_new.jpeg,openstates,ocd-person/04df7ed2-3683-4e00-ae08-9660cd6d878b,2026-03-06T02:42:19.826753+00:00
CO-SL-1785bfc2,Rebekah Stewart,Rebekah,Stewart,State Representative,state_legislature,legislative,House,HD-30,Democratic,CO,,,rebekah.stewart.house@coleg.gov,303-866-2951,https://leg.colorado.gov/legislators/rebekah-stewart,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/RebekahStewart2024.jpeg,openstates,ocd-person/ef2507af-95ba-4a2f-84d5-84771785bfc2,2026-03-06T02:42:19.826968+00:00
CO-SL-cebc4e9c,Regina English,Regina,English,State Representative,state_legislature,legislative,House,HD-17,Democratic,CO,,,regina.english.house@coleg.gov,303-866-3069,https://leg.colorado.gov/legislators/regina-english,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_english%2Cregina.jpg?itok=JnUXbH3O,openstates,ocd-person/d5be5146-f7a9-46eb-86f9-b0d1cebc4e9c,2026-03-06T02:42:19.827118+00:00
CO-SL-7782f91b,Rick Taggart,Rick,Taggart,State Representative,state_legislature,legislative,House,HD-55,Republican,CO,,,rick.taggart.house@coleg.gov,303-866-3068,https://leg.colorado.gov/legislators/rick-taggart,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_taggartrick.jpg?itok=nCWfv2vG,openstates,ocd-person/5dae0c7f-430e-42a2-906d-9e177782f91b,2026-03-06T02:42:19.827273+00:00
CO-SL-29520e7c,Robert Rodriguez,Robert,Rodriguez,State Senator,state_legislature,legislative,Senate,SD-32,Democratic,CO,,,robert.rodriguez.senate@coleg.gov,303-866-4852,https://leg.colorado.gov/legislators/robert-rodriguez,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_rodriguez%2Crobert.jpg?itok=n2lsSdht,openstates,ocd-person/ab377224-ab70-4c20-a535-baa429520e7c,2026-03-06T02:42:19.827428+00:00
CO-SL-49e7638d,Rod Pelton,Rod,Pelton,State Senator,state_legislature,legislative,Senate,SD-35,Republican,CO,,,rod.pelton.senate@coleg.gov,303-866-4884,https://leg.colorado.gov/legislators/rod-pelton,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_pelton%2C%20rod.jpg?itok=UiBGO0En,openstates,ocd-person/45cd06eb-9967-4468-9e4e-677549e7638d,2026-03-06T02:42:19.827581+00:00
CO-SL-3c5871be,Ron Weinberg,Ron,Weinberg,State Representative,state_legislature,legislative,House,HD-51,Republican,CO,,,ron.weinberg.house@coleg.gov,303-866-2947,https://leg.colorado.gov/legislators/ron-weinberg,,0,,http://leg.colorado.gov/sites/default/files/styles/width_300/public/2023b_rep%20ron%20weinberg.jpg?itok=7Z-RCYNp,openstates,ocd-person/9b1256a4-11c6-4c9e-81e6-2e0a3c5871be,2026-03-06T02:42:19.827727+00:00
CO-SL-23e54042,Ryan Gonzalez,Ryan,Gonzalez,State Representative,state_legislature,legislative,House,HD-50,Republican,CO,,,ryan.gonzalez.house@coleg.gov,303-866-2929,https://leg.colorado.gov/legislators/ryan-gonzalez,,0,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ryangonzalez.jpeg,openstates,ocd-person/e7b1210b-3400-4ad4-a461-a55023e54042,2026-03-06T02:42:19.827913+00:00
